sys_RespNum,Nation,State,REGION,Distance_Coast,Livelihood_ocean,Familiarity_aquaculture,Opinion_aquaculture,Familiarity_seaweed,Opinion_seaweed,Seaweed_harm_good,Opinion_seaweed_post,MXD_I,MXD_II,MXD_III,MXD_IV,MXD_V,MXD_VI,MXD_VII,MXD_VIII,MXD_IX,MXD_X,Strongestest_M3,Weakest_M3,Harm_good_post,Support_seaweed_expansion,Scientists,NGO,Aquarium_museum,Government,Chefs,Fishermen,Seafood_farmer,Grocer,AGE,Native,Asian,Black,Hispanic,Middle_Eastern,Native_Hawaiian,White,Multiracial,Other_1,No_Answer,Voting_status,Homeowner,Marital_status,Education,Gender,RaceME,AgeBreaks,Effect,Livelihood_factor,Race_factor,Education_factor,Gender_factor,Vote_factor,Homeowner_factor,Region_factor,Age_factor,Message_1,Message_2,Message_3,Message_4,Message_5,Message_6,Message_7,Message_8,Message_9,Message_10
931,1,9,2,4,2,3,3,3,3,1,1,16.13877328,18.63843448,16.13975329,6.72929139,3.19839254,0.5668962,1.48832035,11.28040265,23.78759595,2.03213988,1,2,1,1,5,4,5,3,4,5,3,4,72,0,0,0,0,0,0,7,0,0,0,1,1,5,3,2,6,6,2,No,White,"Some college, no degree",Female,Yes,Yes,Pacific Northwest,70+,7,9,8,5,4,1,2,6,10,3
932,1,9,2,1,2,3,3,3,3,1,2,24.61177842,11.2192698,15.90106873,4.07560547,11.72804459,1.11578094,1.85261316,11.9950922,5.08663475,12.41411195,2,3,1,2,5,4,3,3,2,3,4,3,30,0,2,0,0,0,0,0,0,0,0,1,1,2,5,2,2,2,1,No,Asian,4-year college/bachelor's degree,Female,Yes,Yes,Pacific Northwest,30 to 39,10,5,9,3,6,1,2,7,4,8
933,1,1,1,1,2,2,2,2,1,1,1,7.52235843,15.76886296,5.8935678,17.11343462,8.49612824,1.7591294,2.25357828,7.6610102,21.15470434,12.37722573,1,3,1,1,3,3,3,3,4,4,5,3,64,0,0,0,0,0,0,7,0,0,0,1,2,2,5,1,6,5,0,No,White,4-year college/bachelor's degree,Male,Yes,No,Alaska/British Columbia,60 to 69,4,8,3,9,6,1,2,5,10,7
936,1,9,2,3,2,3,6,4,7,1,2,16.53815155,19.76110512,24.17891371,2.92170433,2.32469271,0.35242814,2.11427698,12.51044306,14.94917616,4.34910824,1,4,1,2,4,4,4,6,6,4,4,6,22,0,2,0,0,0,0,0,0,0,0,1,2,1,5,2,2,1,5,No,Asian,4-year college/bachelor's degree,Female,Yes,No,Pacific Northwest,18 to 29,8,9,10,4,3,1,2,6,7,5
937,1,7,2,4,2,2,3,4,7,3,2,13.56233002,22.3865215,22.74772094,2.67050219,4.55303498,0.45545935,9.87870128,8.63267678,13.17549798,1.93755499,1,2,1,1,4,6,4,4,3,4,4,3,63,0,0,0,0,0,0,7,0,0,0,1,1,2,4,2,6,5,5,No,White,Vocational training/2-year college,Female,Yes,Yes,Pacific Northwest,60 to 69,8,9,10,3,4,1,6,5,7,2
940,1,9,2,2,2,2,2,2,1,1,1,23.77772911,12.35827696,17.30895272,1.819336,17.32776643,1.26569564,0.32960063,5.79528969,11.42557067,8.59178216,1,3,1,1,4,3,4,2,4,3,4,4,77,0,0,0,0,0,0,7,0,0,0,1,2,1,5,1,6,6,0,No,White,4-year college/bachelor's degree,Male,Yes,No,Pacific Northwest,70+,10,7,8,3,9,2,1,4,6,5
943,1,2,3,1,2,2,3,2,4,1,2,8.22782731,9.23342161,8.82864468,18.21584736,6.19772056,11.93933291,9.67344153,4.35999134,15.20860728,8.11516541,2,1,1,2,5,4,3,5,2,3,4,5,23,0,0,0,0,0,0,7,0,0,0,1,2,1,5,2,6,1,2,No,White,4-year college/bachelor's degree,Female,Yes,No,California,18 to 29,4,6,5,10,2,8,7,1,9,3
945,1,9,2,2,2,1,1,1,1,1,1,4.67007771,4.96289284,6.45463799,9.17584174,17.9071463,20.19488455,14.12653979,6.25762997,6.04999024,10.20035888,3,2,1,1,4,5,5,5,5,5,5,5,40,0,0,0,0,0,0,7,0,0,0,1,1,2,5,1,6,3,0,No,White,4-year college/bachelor's degree,Male,Yes,Yes,Pacific Northwest,40 to 49,1,2,5,6,9,10,8,4,3,7
946,1,2,3,1,2,3,6,4,7,2,4,14.59443611,16.20169784,10.67127475,5.16033965,13.34657211,0.58134485,0.96801092,7.61820242,13.82056666,17.03755468,2,4,1,5,4,2,4,2,4,3,2,3,23,0,0,0,0,0,0,7,0,0,0,1,2,1,5,2,6,1,3,No,White,4-year college/bachelor's degree,Female,Yes,No,California,18 to 29,8,9,5,3,6,1,2,4,7,10
948,1,9,2,2,2,3,3,2,1,1,1,20.81477017,16.1901746,21.34406592,2.50920517,3.03319259,0.79535619,0.90296435,8.84109988,20.58808567,4.98108545,1,2,1,1,5,3,4,3,3,3,3,3,35,1,0,0,0,0,6,7,0,0,0,1,1,2,5,1,1,2,0,No,American Indian and Alaska Native,4-year college/bachelor's degree,Male,Yes,Yes,Pacific Northwest,30 to 39,9,7,10,3,4,1,2,6,8,5
950,1,9,2,1,2,2,4,3,3,1,2,17.98923525,13.87090874,18.37926823,11.85596589,6.21340732,0.81586846,0.32990875,11.3445304,14.53339627,4.66751068,2,4,1,2,4,3,3,3,4,3,2,3,64,0,2,0,0,0,0,0,0,0,0,1,1,1,6,1,2,5,1,No,Asian,"Some postgraduate work, no degree",Male,Yes,Yes,Pacific Northwest,60 to 69,9,7,10,6,4,2,1,5,8,3
952,1,9,2,4,2,2,3,4,7,1,3,12.768694,10.05055671,7.59825526,24.1871259,14.35699081,6.1218623,4.06498019,4.74640243,9.35551475,6.74961767,3,4,1,3,5,3,3,4,2,4,3,4,48,0,0,3,0,0,0,0,0,0,0,1,1,1,5,2,3,3,4,No,Black,4-year college/bachelor's degree,Female,Yes,Yes,Pacific Northwest,40 to 49,8,7,5,10,9,3,1,2,6,4
954,1,9,2,3,2,2,1,3,2,1,1,5.54118842,22.93484762,10.33078791,5.48615591,4.60479385,8.0553411,1.87171481,22.51542965,6.97006689,11.68967385,1,5,1,1,3,2,4,1,3,2,3,3,58,0,0,0,0,0,0,7,0,0,0,1,2,3,7,2,6,4,1,No,White,2 or 3 years postgraduate work/master's degree,Female,Yes,No,Pacific Northwest,50 to 59,4,10,7,3,2,6,1,9,5,8
958,2,0,1,4,2,3,3,3,6,3,3,10.55240593,17.02173174,17.71374747,5.85267341,11.94735147,0.65823129,17.20748843,4.37895718,11.78340158,2.88401149,3,3,3,5,6,6,6,6,1,6,6,6,72,0,0,0,0,0,0,7,0,0,0,1,1,2,5,1,6,6,3,No,White,4-year college/bachelor's degree,Male,Yes,Yes,Alaska/British Columbia,70+,5,8,10,4,7,1,9,3,6,2
960,1,9,2,2,2,2,3,4,7,1,1,19.24012706,14.06814916,24.68335387,5.42278843,2.31981475,0.58079763,0.87793326,17.52275705,9.45445905,5.82981973,1,3,1,1,3,3,4,2,3,3,3,3,73,0,0,0,0,0,0,7,0,0,0,1,1,2,5,2,6,6,6,No,White,4-year college/bachelor's degree,Female,Yes,Yes,Pacific Northwest,70+,9,7,10,4,3,1,2,8,6,5
961,2,0,1,1,2,1,3,1,5,2,1,13.12464721,12.24531153,18.94660027,11.24600783,7.84864341,3.52834873,4.66296521,13.87747932,10.30525919,4.2147373,1,1,1,2,4,4,4,1,4,4,4,1,36,0,0,0,0,0,0,7,0,0,0,1,1,1,5,1,6,2,4,No,White,4-year college/bachelor's degree,Male,Yes,Yes,Alaska/British Columbia,30 to 39,8,7,10,6,4,1,3,9,5,2
962,1,4,4,1,2,2,4,3,4,1,2,23.0706087,18.43961008,7.85765212,13.1188141,11.49835501,0.47067394,0.61708907,10.07832538,8.24239922,6.60647238,1,3,1,1,4,6,3,2,6,2,6,3,67,0,0,0,0,0,0,0,0,9,0,1,1,2,6,2,8,5,2,No,Other or No Answer,"Some postgraduate work, no degree",Female,Yes,Yes,New England,60 to 69,10,9,4,8,7,1,2,6,5,3
963,1,9,2,4,2,2,2,3,2,1,2,23.06622423,8.54055589,19.94999452,8.54683804,1.10121396,0.91285612,5.88901028,8.03396526,22.00517867,1.95416303,1,2,1,2,5,2,4,4,2,3,3,3,66,0,0,0,0,0,0,7,0,0,0,1,1,1,5,1,6,5,0,No,White,4-year college/bachelor's degree,Male,Yes,Yes,Pacific Northwest,60 to 69,10,6,8,7,2,1,4,5,9,3
964,1,9,2,1,2,3,1,3,1,1,1,16.38669581,15.98342945,14.36295702,4.38406085,12.93121583,0.51822047,0.35654523,6.2360571,9.16011811,19.68070012,1,2,1,1,4,3,3,3,3,4,4,3,69,0,0,0,0,0,0,7,0,0,0,1,1,2,4,2,6,5,0,No,White,Vocational training/2-year college,Female,Yes,Yes,Pacific Northwest,60 to 69,9,8,7,3,6,2,1,4,5,10
965,1,5,4,3,2,2,4,3,3,1,4,13.36622831,14.33300273,7.78547455,9.93069338,18.94029006,2.04722692,0.6175046,11.15286767,7.05695039,14.76976139,4,5,1,4,1,2,3,1,3,4,3,2,54,0,0,0,0,0,0,7,0,0,0,1,1,2,3,2,6,4,-1,No,White,"Some college, no degree",Female,Yes,Yes,New England,50 to 59,7,8,4,5,10,2,1,6,3,9
966,2,0,1,4,2,2,3,2,2,1,2,3.81243472,6.26104126,4.24536123,10.69022331,3.02111106,24.54464577,25.19680829,9.89154863,5.09002973,7.246796,2,1,1,2,5,3,3,3,3,3,3,3,46,0,0,0,0,0,0,7,0,0,0,1,1,2,7,1,6,3,0,No,White,2 or 3 years postgraduate work/master's degree,Male,Yes,Yes,Alaska/British Columbia,40 to 49,2,5,3,8,1,9,10,7,4,6
967,2,0,1,2,2,3,2,3,2,2,2,7.57109737,13.60789881,6.51519813,6.38810067,14.490508,4.92076235,13.09243945,12.39226841,10.77323598,10.24849085,2,3,1,2,5,5,4,5,4,4,4,3,51,0,0,0,0,5,0,0,0,0,0,1,2,4,5,1,8,4,0,No,Other or No Answer,4-year college/bachelor's degree,Male,Yes,No,Alaska/British Columbia,50 to 59,4,9,3,2,10,1,8,7,6,5
970,1,3,4,5,2,4,7,4,7,3,6,10.54567771,6.31370466,11.89193398,7.64226128,14.67303854,4.36478977,21.13044722,1.95837577,14.02715318,7.4526179,1,1,3,5,5,2,4,1,4,5,4,4,68,0,0,0,0,0,0,7,0,0,0,2,2,5,2,2,6,5,1,No,White,High school graduate,Female,No,No,New England,60 to 69,6,3,7,5,9,2,10,1,8,4
971,1,5,4,3,2,3,3,3,3,1,2,20.94128799,8.38729548,17.45089688,5.88324139,13.04766008,0.80378452,1.7707387,4.45769566,22.44235269,4.81504661,2,3,1,2,4,4,4,3,3,3,4,3,81,0,0,0,0,0,0,7,0,0,0,1,2,5,7,1,6,6,1,No,White,2 or 3 years postgraduate work/master's degree,Male,Yes,No,New England,70+,9,6,8,5,7,1,2,3,10,4
972,2,0,1,4,2,2,2,3,6,3,2,17.35554168,7.02209167,11.70103823,9.01461956,10.97833129,2.05591883,3.71914157,8.9568138,13.88023249,15.31627087,3,5,3,5,4,3,3,3,2,4,3,2,59,0,2,0,0,0,0,0,0,0,0,1,2,2,6,1,2,4,4,No,Asian,"Some postgraduate work, no degree",Male,Yes,No,Alaska/British Columbia,50 to 59,10,3,7,5,6,1,2,4,8,9
975,1,4,4,4,1,2,3,2,2,3,1,13.8198502,14.15270331,7.71270432,11.57142587,19.45090903,0.96658327,1.40672309,4.8669524,5.70578535,20.34636315,1,1,1,1,3,4,4,2,3,4,4,2,62,1,0,0,4,0,0,7,0,0,0,1,2,3,4,1,1,5,1,Yes,American Indian and Alaska Native,Vocational training/2-year college,Male,Yes,No,New England,60 to 69,7,8,5,6,9,1,2,3,4,10
976,2,0,1,1,2,3,3,4,7,1,2,16.00793306,20.04069801,16.87115484,8.28708606,6.21716579,0.97383276,1.27285462,21.44780924,5.24005103,3.64141459,1,3,1,2,4,3,3,3,3,4,3,3,60,0,0,0,0,0,0,7,0,0,0,1,1,1,2,2,6,5,5,No,White,High school graduate,Female,Yes,Yes,Alaska/British Columbia,60 to 69,7,9,8,6,5,1,2,10,4,3
977,1,5,4,3,2,3,2,4,7,3,1,12.94382365,3.60926315,9.16123153,6.89126713,2.68965833,8.22093467,23.95976607,5.39616949,24.00746514,3.12042084,2,2,1,2,4,4,4,3,3,4,4,3,76,0,0,0,0,0,0,7,0,0,0,1,1,5,1,2,6,6,6,No,White,Some high school,Female,Yes,Yes,New England,70+,8,3,7,5,1,6,9,4,10,2
979,2,0,1,1,2,3,3,4,7,3,2,12.03651605,11.39822018,7.05756029,25.19415577,5.02109315,3.00718675,1.89029187,17.87617441,8.94497267,7.57382887,1,3,3,2,4,3,3,3,3,3,3,3,65,0,0,0,0,0,0,7,0,0,0,1,1,2,5,1,6,5,5,No,White,4-year college/bachelor's degree,Male,Yes,Yes,Alaska/British Columbia,60 to 69,8,7,4,10,3,2,1,9,6,5
980,1,8,4,3,2,2,2,3,3,3,2,21.18181043,19.6365779,16.53296542,5.38066993,7.05930604,0.25425374,0.31673775,3.26382077,19.26191293,7.11194508,2,4,1,2,4,4,4,4,2,3,3,2,68,0,0,0,0,0,0,7,0,0,0,1,1,2,8,1,6,5,1,No,White,Doctoral/Law Degree,Male,Yes,Yes,New England,60 to 69,10,9,7,4,5,1,2,3,8,6
984,2,0,1,1,2,4,7,4,7,1,1,24.0136555,10.87015392,7.01540287,21.26091503,14.36882679,3.21654904,0.37367425,2.88198435,8.71822362,7.28061463,1,1,1,1,4,4,4,4,2,5,5,4,72,0,0,0,0,0,0,7,0,0,0,1,2,2,3,2,6,6,6,No,White,"Some college, no degree",Female,Yes,No,Alaska/British Columbia,70+,10,7,4,9,8,3,1,2,6,5
985,2,0,1,1,2,2,4,3,2,1,1,18.64938805,10.80300401,15.1444206,7.96177592,20.55386073,0.96980858,0.32817843,5.09488679,9.82182647,10.67285043,1,3,1,2,4,3,3,2,3,4,4,3,74,0,0,0,0,0,0,7,0,0,0,1,1,2,7,2,6,6,1,No,White,2 or 3 years postgraduate work/master's degree,Female,Yes,Yes,Alaska/British Columbia,70+,9,7,8,4,10,2,1,3,5,6
986,1,8,4,3,2,1,2,2,3,1,3,11.02383925,5.24824424,19.89265616,8.43640498,4.48939293,6.82056845,6.31007454,18.3078336,15.0862229,4.38476295,1,4,3,3,5,3,3,4,2,3,4,1,60,0,0,0,0,0,0,7,0,0,0,1,1,1,7,2,6,5,0,No,White,2 or 3 years postgraduate work/master's degree,Female,Yes,Yes,New England,60 to 69,7,3,10,6,2,5,4,9,8,1
990,1,5,4,4,2,3,2,4,7,3,1,15.79241091,8.60275919,5.59119801,19.03429848,16.81954939,9.22153864,0.61834107,4.01651947,1.7693965,18.53398834,1,5,1,2,3,4,4,6,4,4,4,4,56,0,0,0,0,0,0,7,0,0,0,1,1,1,4,1,6,4,6,No,White,Vocational training/2-year college,Male,Yes,Yes,New England,50 to 59,7,5,4,10,8,6,1,3,2,9
991,1,7,2,1,2,1,1,1,2,1,1,7.5143608,9.38799537,5.65612418,10.26361188,18.92629231,8.25766409,9.66155464,8.36318688,13.98498285,7.98422699,3,1,1,1,4,5,5,5,3,5,5,5,42,0,0,0,0,0,0,7,0,0,0,1,1,2,7,1,6,3,1,No,White,2 or 3 years postgraduate work/master's degree,Male,Yes,Yes,Pacific Northwest,40 to 49,2,6,1,8,10,4,7,5,9,3
994,1,5,4,1,2,2,3,2,3,3,3,8.9353499,19.12375084,8.17941995,17.31258264,2.31819667,5.21674173,9.32247369,6.50485215,20.15466635,2.93196607,1,1,1,1,5,5,5,5,5,5,5,5,32,0,2,0,0,0,0,0,0,0,0,2,2,1,7,2,2,2,0,No,Asian,2 or 3 years postgraduate work/master's degree,Female,No,No,New England,30 to 39,6,9,5,8,1,3,7,4,10,2
997,1,5,4,4,2,2,2,3,3,3,3,10.75170755,10.53790653,10.79565754,12.48240317,9.59711015,2.5576824,13.59933767,13.69323461,10.13389442,5.85106595,3,3,1,2,4,3,3,4,3,3,4,4,40,0,0,0,0,0,0,7,0,0,0,1,1,1,3,2,6,3,0,No,White,"Some college, no degree",Female,Yes,Yes,New England,40 to 49,6,5,7,8,3,1,9,10,4,2
998,2,0,1,1,2,3,2,3,2,1,2,4.21055547,9.19619294,4.62683595,16.21581098,3.26063309,17.88019411,2.32934182,25.63440273,4.40129572,12.24473718,1,5,1,1,5,2,3,2,4,4,4,4,58,0,2,0,0,0,0,0,0,0,0,1,1,2,7,1,2,4,0,No,Asian,2 or 3 years postgraduate work/master's degree,Male,Yes,Yes,Alaska/British Columbia,50 to 59,3,6,5,8,2,9,1,10,4,7
1000,2,0,1,5,2,4,7,4,7,3,5,7.07262784,15.09472883,14.01379005,8.74155071,4.26759226,5.98730269,5.05164234,14.97541705,21.05294957,3.74239866,3,3,2,4,1,1,1,1,1,1,1,1,77,0,0,0,0,0,0,7,0,0,0,1,1,3,4,1,6,6,2,No,White,Vocational training/2-year college,Male,Yes,Yes,Alaska/British Columbia,70+,5,9,7,6,2,4,3,8,10,1
1001,2,0,1,3,2,2,3,3,3,3,3,6.16684706,8.29962452,1.38836711,22.61722547,17.40473813,19.96222348,0.77149045,8.99015227,2.66644488,11.73288663,3,5,3,3,2,1,3,1,2,3,2,3,67,0,0,0,0,0,0,7,0,0,0,1,1,2,4,2,6,5,0,No,White,Vocational training/2-year college,Female,Yes,Yes,Alaska/British Columbia,60 to 69,4,5,2,10,8,9,1,6,3,7
1004,2,0,1,1,1,2,3,2,3,3,2,6.38662729,20.25212956,12.85714746,9.10565394,13.20248144,2.26262548,3.46829216,17.07894564,4.59622224,10.78987478,1,1,1,1,5,5,5,5,5,5,5,5,26,0,0,0,0,0,0,7,0,0,0,1,1,2,4,2,6,1,1,Yes,White,Vocational training/2-year college,Female,Yes,Yes,Alaska/British Columbia,18 to 29,4,10,7,5,8,1,2,9,3,6
1007,2,0,1,5,2,3,2,4,7,1,2,24.75454387,16.56477282,21.53237024,6.71220487,3.62202251,0.22572719,1.09501306,13.59813699,5.37019833,6.52501014,1,5,1,2,4,3,4,4,2,3,2,6,45,0,2,0,0,0,0,0,0,0,0,1,2,1,7,1,2,3,5,No,Asian,2 or 3 years postgraduate work/master's degree,Male,Yes,No,Alaska/British Columbia,40 to 49,10,8,9,6,3,1,2,7,4,5
1008,1,5,4,3,2,3,2,3,3,1,2,6.02765877,14.30752776,8.82275084,10.22755615,6.31354261,9.16135492,13.61538914,16.45398553,3.19673451,11.87349976,3,2,1,2,5,5,4,5,5,5,4,5,60,0,0,0,0,0,0,7,0,0,0,1,1,2,5,2,6,5,1,No,White,4-year college/bachelor's degree,Female,Yes,Yes,New England,60 to 69,2,9,4,6,3,5,8,10,1,7
1009,2,0,1,3,2,3,3,3,2,1,2,21.44298223,4.65156239,16.49922233,5.26536416,15.27113618,1.75864742,7.13740886,5.2070924,14.1740546,8.59252943,1,2,1,2,4,3,3,3,3,4,4,3,58,0,2,0,0,0,0,0,0,0,0,1,1,2,4,1,2,4,0,No,Asian,Vocational training/2-year college,Male,Yes,Yes,Alaska/British Columbia,50 to 59,10,2,9,4,8,1,5,3,7,6
1010,1,9,2,3,2,3,3,3,3,1,2,8.2434004,7.66469296,7.29300495,18.24873562,1.26127264,21.19287564,6.56007175,10.36728104,17.42571245,1.74295257,2,3,1,5,3,3,4,3,2,4,4,2,60,0,0,0,0,0,0,7,0,0,0,1,1,2,6,2,6,5,1,No,White,"Some postgraduate work, no degree",Female,Yes,Yes,Pacific Northwest,60 to 69,6,5,4,9,1,10,3,7,8,2
1011,1,5,4,3,2,3,2,3,2,3,1,24.79834036,8.27880802,22.03568268,8.34188025,9.17279318,0.44869815,0.40740939,8.7650575,6.95559889,10.79573158,1,2,1,2,4,6,4,6,3,6,6,6,74,0,0,0,0,0,0,7,0,0,0,1,1,2,5,2,6,6,1,No,White,4-year college/bachelor's degree,Female,Yes,Yes,New England,70+,10,4,9,5,7,2,1,6,3,8
1019,2,0,1,1,2,4,7,3,6,3,6,19.96029048,11.25020158,25.11746235,1.89297363,1.42298567,3.35044115,1.67227596,13.83731748,15.66762645,5.82842525,2,3,3,5,6,6,6,6,6,6,6,6,44,0,0,0,0,0,0,7,0,0,0,1,2,1,2,1,6,3,0,No,White,High school graduate,Male,Yes,No,Alaska/British Columbia,40 to 49,9,6,10,3,1,4,2,7,8,5
1020,1,5,4,2,2,1,1,2,1,1,1,8.96199237,11.00252313,12.84388434,15.04037377,11.63254355,4.07145435,2.52070553,12.50926354,15.62468911,5.79257031,1,2,1,1,1,5,5,1,5,5,5,5,29,0,0,0,0,0,0,7,0,0,0,1,2,2,5,2,6,1,0,No,White,4-year college/bachelor's degree,Female,Yes,No,New England,18 to 29,4,5,8,9,6,2,1,7,10,3
1023,1,7,2,4,2,3,2,3,6,3,1,18.66549954,10.8891593,6.93948797,4.12223583,24.4539941,0.5497041,1.0618565,4.6908721,7.9452157,20.68197485,1,3,1,1,5,6,6,6,6,3,6,3,72,0,0,0,0,0,0,7,0,0,0,1,2,3,3,2,6,6,5,No,White,"Some college, no degree",Female,Yes,No,Pacific Northwest,70+,8,7,5,3,10,1,2,4,6,9
1025,1,5,4,3,2,3,6,4,7,1,2,12.26436168,3.76102576,12.34480796,7.06233604,22.15334365,2.24171711,18.10068353,2.50935146,9.91879919,9.64357363,2,2,1,2,6,6,6,6,3,6,6,6,81,0,0,0,0,0,0,7,0,0,0,1,1,5,2,2,6,6,5,No,White,High school graduate,Female,Yes,Yes,New England,70+,7,3,8,4,10,1,9,2,6,5
1026,1,5,4,1,2,3,3,3,3,1,1,13.15447322,11.37772491,3.56328554,13.31959802,24.63982885,1.68313829,1.00916289,2.9473025,10.17975985,18.12572592,1,4,1,1,3,3,5,2,5,5,5,5,70,0,0,0,0,0,0,7,0,0,0,1,2,3,2,2,6,6,2,No,White,High school graduate,Female,Yes,No,New England,70+,7,6,4,8,10,2,1,3,5,9
1027,1,9,2,4,2,2,2,1,2,1,2,18.48831278,7.24155648,11.71480798,3.68871334,10.19807357,5.342717,12.12297848,5.28563637,19.91356222,6.00364179,1,2,1,1,5,5,4,4,5,3,4,4,44,0,0,0,0,0,0,7,0,0,0,1,1,2,7,1,6,3,0,No,White,2 or 3 years postgraduate work/master's degree,Male,Yes,Yes,Pacific Northwest,40 to 49,9,5,7,1,6,3,8,2,10,4
1028,2,0,1,1,2,3,4,3,1,1,1,19.46160663,16.40066584,15.39447374,7.75399887,1.52138394,0.87809937,2.26976306,22.58141131,6.14459699,7.59400025,1,1,1,1,5,3,5,4,4,4,4,4,31,0,0,0,0,0,0,7,0,0,0,1,1,2,4,1,6,2,0,No,White,Vocational training/2-year college,Male,Yes,Yes,Alaska/British Columbia,30 to 39,9,8,7,6,2,1,3,10,4,5
1029,1,9,2,1,2,2,3,2,3,2,1,14.47607575,2.40432724,1.69551515,19.09864828,8.41112166,10.23917402,27.17592148,4.63803351,4.83978182,7.02140109,1,3,1,1,5,3,4,2,3,3,3,3,61,0,0,0,0,0,0,7,0,0,0,1,1,6,3,2,6,5,2,No,White,"Some college, no degree",Female,Yes,Yes,Pacific Northwest,60 to 69,8,2,1,9,6,7,10,3,4,5
1033,2,0,1,2,1,2,2,1,2,1,1,17.64324753,19.96311274,12.07651453,4.76876955,19.69971541,3.38747509,2.74629357,3.32363732,8.68275079,7.70848347,2,2,1,1,5,4,5,4,5,4,5,5,45,0,0,0,4,0,0,0,0,0,0,1,1,2,8,1,4,3,1,Yes,Hispanic,Doctoral/Law Degree,Male,Yes,Yes,Alaska/British Columbia,40 to 49,8,10,7,4,9,3,1,2,6,5
1035,2,0,1,5,2,2,2,4,7,3,1,11.78951772,15.28929773,5.80158795,19.56280584,14.64550813,1.00915427,1.71344195,7.26973508,8.20498185,14.71396947,1,1,1,1,5,6,6,6,5,5,5,6,58,0,0,0,0,0,0,0,0,0,10,0,1,2,1,4,8,4,6,No,Other or No Answer,Some high school,Prefer not to answer,No,Yes,Alaska/British Columbia,50 to 59,6,9,3,10,7,1,2,4,5,8
1036,1,9,2,4,2,2,2,3,2,1,2,23.229868,14.13776035,15.31210829,15.60441198,11.54948819,0.92433846,0.45162704,3.64046101,5.71714854,9.43278814,2,3,1,2,2,2,3,1,4,3,3,4,66,0,0,0,0,0,0,7,0,0,0,1,1,2,3,1,6,5,0,No,White,"Some college, no degree",Male,Yes,Yes,Pacific Northwest,60 to 69,10,7,8,9,6,2,1,3,4,5
1037,1,5,4,3,2,3,2,2,1,3,1,18.62944037,15.59865467,12.2849912,7.37456597,21.45477791,1.79605865,1.8623736,5.08783473,9.26569571,6.64560721,1,1,1,1,5,4,3,4,4,5,5,4,45,0,0,0,0,0,0,7,0,0,0,2,1,2,5,2,6,3,0,No,White,4-year college/bachelor's degree,Female,No,Yes,New England,40 to 49,9,8,7,5,10,1,2,3,6,4
1042,1,5,4,4,2,2,2,2,1,1,1,16.90902789,10.36856941,13.37667821,3.18669775,15.18583536,2.84543883,9.68058789,2.39766061,11.57313681,14.47636724,1,1,1,1,5,4,5,4,4,4,4,6,41,0,0,0,0,0,0,7,0,0,0,1,1,2,3,1,6,3,0,No,White,"Some college, no degree",Male,Yes,Yes,New England,40 to 49,10,5,7,3,9,2,4,1,6,8
1043,1,5,4,3,2,2,2,4,7,1,2,12.02317797,5.85825268,12.08437725,8.64248736,15.16415035,8.1635946,13.79380133,4.3141419,10.52948916,9.42652742,3,2,#NULL!,2,5,4,4,4,4,4,4,4,35,0,0,0,0,0,0,7,0,0,0,1,2,2,2,1,6,2,5,No,White,High school graduate,Male,Yes,No,New England,30 to 39,7,2,8,4,10,3,9,1,6,5
1044,1,9,2,4,2,2,3,3,2,1,1,24.10331022,11.49487078,18.81238641,6.59679288,13.1687939,0.55906381,0.22565078,2.54294373,8.34750869,14.1486788,1,2,1,1,5,4,4,4,3,4,4,3,60,0,0,0,0,0,0,7,0,0,0,1,2,3,5,1,6,5,1,No,White,4-year college/bachelor's degree,Male,Yes,No,Pacific Northwest,60 to 69,10,6,9,4,7,2,1,3,5,8
1045,1,9,2,4,2,3,2,3,4,1,2,23.33670822,21.31942997,14.40524368,10.56428234,2.35364754,2.52979732,4.87158184,13.08471024,2.8283314,4.70626745,1,2,1,2,5,4,5,5,1,3,2,1,24,0,0,0,4,0,0,0,0,0,0,2,2,1,3,2,4,1,2,No,Hispanic,"Some college, no degree",Female,No,No,Pacific Northwest,18 to 29,10,9,8,6,1,2,5,7,3,4
1049,1,9,2,4,2,1,1,1,1,1,1,5.3389975,8.73594853,16.05532834,7.83740891,2.94131812,7.48982366,21.74162421,5.18107736,16.12812856,8.55034483,1,1,1,1,5,5,5,5,5,5,5,5,32,0,0,0,0,0,0,7,0,0,0,1,1,2,2,1,6,2,0,No,White,High school graduate,Male,Yes,Yes,Pacific Northwest,30 to 39,3,7,8,5,1,4,10,2,9,6
1050,1,9,2,2,1,2,2,2,2,1,2,5.67323827,7.26990347,16.91969485,3.31194069,15.10666248,4.94459046,9.3901046,8.60082198,14.14657764,14.63646558,2,2,1,2,3,3,3,4,3,4,4,4,45,0,0,0,0,0,0,7,0,0,0,1,1,2,7,1,6,3,0,Yes,White,2 or 3 years postgraduate work/master's degree,Male,Yes,Yes,Pacific Northwest,40 to 49,3,4,10,1,9,2,6,5,7,8
1052,1,5,4,4,2,3,2,4,7,3,1,7.73376565,21.23232325,10.485509,21.42963135,2.29578309,1.67189432,3.25906623,12.33373716,15.12015975,4.4381302,1,2,1,1,5,6,5,3,6,5,5,3,64,0,0,0,0,0,0,7,0,0,0,1,1,2,5,1,6,5,6,No,White,4-year college/bachelor's degree,Male,Yes,Yes,New England,60 to 69,5,9,6,10,2,1,3,7,8,4
