X1,sys_RespNum,QUOTA,Q9Quota,State,Region,Opinion_aqua_pre,Support_pre,Wild_farmed_pre,M3_strong,M3_weak,VIDEOQUOTA,Opinion_video,Support_post,Purchase_seafood_post,Opinion_aqua_post,Wild_farmed_post,Trust_scientists,Trust_NGO,Trust_Govt,Trust_Chefs,Trust_farmers,Trust_grocer,Trust_food_companies,Age,Marital,Education,Religion,Race,Income,Gender,MXD_I,MXD_II,MXD_III,MXD_IV,MXD_V,MXD_VI,MXD_VII,MXD_VIII,MXD_IX,MXD_X,Message_1,Message_2,Message_3,Message_4,Message_5,Message_6,Message_7,Message_8,Message_9,Message_10,Region_factor,Gender_factor,Race_factor,Education_factor,Marital_factor,Last_seafood_factor,Neighborhood_factor,survey_2_region,survey_2_state
542,822,1,1,33,1,1,1,2,3,3,6,2,2,3,3,1,5,4,5,5,4,5,4,40,1,4,11,5,2,1,11.59017,17.08517,8.25644,10.67794,9.85108,8.49551,5.71791,6.21012,14.52462,7.59105,8,10,4,7,6,5,1,2,9,3,Northeast,Male,Other,"Some college, no degree",Single,Within the last month,Urban,5,New York
550,1057,1,2,33,1,2,2,#NULL!,3,4,1,2,3,#NULL!,3,#NULL!,4,4,4,3,4,3,4,40,1,8,3,4,8,2,9.26228,3.95788,0.90773,4.47231,18.51942,15.604,10.91486,15.35884,8.39262,12.61006,5,2,1,3,10,9,6,8,4,7,Northeast,Female,Mixed,2 or 3 years postgraduate work/master's degree,Single,Never,Suburban,5,New York
580,287,1,2,36,2,3,2,2,4,4,4,3,3,3,3,2,5,4,6,2,1,3,1,40,3,6,8,1,6,1,11.823,12.94848,11.54033,7.25964,18.89195,2.86998,15.97527,13.09304,3.03971,2.55859,6,7,5,4,10,2,9,8,3,1,Midwest,Male,White,4-year college/bachelor's degree,Divorced,Within the last month,Urban,6,Ohio
641,407,1,2,39,1,6,3,#NULL!,2,2,4,3,3,#NULL!,3,#NULL!,3,2,2,3,3,3,2,40,3,5,11,1,2,2,7.72095,18.05752,12.90786,11.14838,3.00086,2.99056,3.31247,15.79695,13.76838,11.29607,4,10,7,5,2,1,3,9,8,6,Northeast,Female,White,Vocational training/2 year college,Divorced,Never,Urban,5,Pennsylvania
694,880,1,1,43,4,4,2,1,5,4,3,1,1,2,2,2,2,2,2,3,4,4,3,40,2,4,1,1,2,1,10.03984,7.80542,0.41819,8.88742,10.73937,2.69882,2.01052,21.19864,14.6634,21.53836,6,4,1,5,7,3,2,9,8,10,South,Male,White,"Some college, no degree",Married,Within the last month,Suburban,8,Tennessee
780,887,1,1,48,3,1,2,1,5,4,6,1,1,1,1,2,5,4,4,4,4,5,5,40,2,6,9,1,4,1,4.06795,8.22863,6.80411,5.35423,14.3758,6.10527,19.86351,5.51502,13.53531,16.15016,1,6,5,2,8,4,10,3,7,9,West,Male,White,4-year college/bachelor's degree,Married,2 days ago,Suburban,2,Washington
782,1056,1,1,48,3,3,3,3,5,4,1,2,2,2,2,3,3,5,3,4,4,4,3,40,2,3,1,4,2,2,10.24858,8.84171,5.4349,11.86108,1.59512,5.21337,2.02995,8.36852,20.67101,25.73575,7,6,4,8,1,3,2,5,9,10,West,Female,Mixed,High school graduate,Married,2 days ago,Suburban,2,Washington
126,956,1,1,5,3,2,2,#NULL!,3,4,1,2,2,#NULL!,2,#NULL!,3,3,4,5,4,4,4,39,1,6,3,4,2,1,7.54395,11.66125,5.0022,16.8212,11.07636,2.93726,7.75867,20.77371,3.80359,12.62182,4,7,3,9,6,1,5,10,2,8,West,Male,Mixed,4-year college/bachelor's degree,Single,More than a month ago,Suburban,3,California
132,977,1,2,5,3,4,4,#NULL!,3,4,1,2,2,#NULL!,2,#NULL!,5,4,4,3,4,3,2,39,1,4,3,5,2,1,3.79108,12.66877,3.81555,5.31432,14.25859,13.48682,14.35704,12.25824,6.52242,13.52718,1,6,2,3,9,7,10,5,4,8,West,Male,Other,"Some college, no degree",Single,Within the last month,Urban,3,California
144,598,1,2,6,3,3,3,#NULL!,3,3,6,3,3,#NULL!,3,#NULL!,3,3,3,3,3,3,3,39,2,5,1,1,3,2,13.44919,14.22704,1.39973,11.85407,9.17912,0.55445,3.11326,15.58561,17.99482,12.64271,7,8,2,5,4,1,3,9,10,6,West,Female,White,Vocational training/2 year college,Married,Never,Rural,7,Colorado
259,122,1,2,12,3,6,3,3,5,5,3,2,2,2,2,3,1,1,1,4,5,2,1,39,2,9,1,1,5,1,4.88861,10.00001,9.27124,9.82953,8.89256,5.07522,4.46467,17.78396,18.72725,11.06695,2,7,5,6,4,3,1,9,10,8,West,Male,White,Doctoral/law degree,Married,Yesterday,Suburban,7,Hawaii
290,587,1,2,14,2,2,2,3,3,3,5,1,2,2,2,3,5,3,2,3,4,3,2,39,2,6,5,1,7,1,9.80425,13.80819,13.13325,9.90732,4.37202,5.66576,12.84299,14.75895,9.94739,5.75988,4,9,8,5,1,2,7,10,6,3,Midwest,Male,White,4-year college/bachelor's degree,Married,Within the last month,Suburban,6,Illinois
317,284,1,2,15,2,1,1,3,5,5,5,1,1,3,1,3,5,5,5,5,5,5,5,39,1,3,11,2,1,1,10.78702,10.67081,8.41734,6.58539,24.62243,8.01419,7.34128,4.40664,15.26612,3.88878,8,7,6,3,10,5,4,2,9,1,Midwest,Male,African American,High school graduate,Single,Within the last week,Suburban,6,Indiana
372,253,1,1,21,4,3,3,3,5,1,4,2,2,2,2,2,5,5,4,4,4,3,2,39,1,4,11,1,7,1,4.30473,2.12117,0.35381,3.61905,9.04036,6.79317,12.98686,21.12236,18.61004,21.04846,4,2,1,3,6,5,7,10,8,9,South,Male,White,"Some college, no degree",Single,Yesterday,Suburban,5,Maryland
399,1072,1,2,22,1,3,3,1,5,3,1,1,1,2,4,1,4,3,3,4,2,4,3,39,1,6,11,1,4,2,20.4182,8.51096,6.58485,18.37931,1.29568,3.2313,2.32801,3.75182,21.42803,14.07185,9,6,5,8,1,3,2,4,10,7,Northeast,Female,White,4-year college/bachelor's degree,Single,Within the last month,Urban,4,Massachusetts
411,505,1,2,23,2,1,2,1,1,4,4,4,2,2,2,2,4,4,5,2,6,5,6,39,3,5,10,1,2,2,14.31497,15.95903,8.18464,4.08131,8.63949,2.2173,4.70326,5.51272,24.24773,12.13955,8,9,5,2,6,1,3,4,10,7,Midwest,Female,White,Vocational training/2 year college,Divorced,Within the last week,Urban,6,Michigan
29,338,1,2,3,3,6,2,2,4,3,4,1,2,2,2,2,5,5,1,3,4,4,3,38,1,3,8,1,3,1,10.78506,13.2559,18.04372,10.21184,1.77855,5.3217,8.5027,10.51302,13.77431,7.81319,7,8,10,5,1,2,4,6,9,3,West,Male,White,High school graduate,Single,Within the last month,Suburban,7,Arizona
36,969,1,1,3,3,1,5,2,5,5,1,1,1,1,1,2,5,5,5,5,5,5,5,38,1,3,11,1,1,1,10.7404,7.25949,7.89768,12.45414,9.30746,13.76815,6.86963,9.46514,10.54857,11.68935,7,2,3,9,4,10,1,5,6,8,West,Male,White,High school graduate,Single,Within the last month,Rural,7,Arizona
44,694,1,1,4,4,3,3,#NULL!,5,5,3,1,1,#NULL!,1,#NULL!,4,3,3,3,5,3,4,38,2,4,11,1,2,2,10.83239,10.19435,6.29649,9.32894,4.46323,12.60212,15.0175,2.56766,20.44318,8.25413,7,6,3,5,2,8,9,1,10,4,South,Female,White,"Some college, no degree",Married,Never,Rural,8,Arkansas
87,472,1,2,5,3,3,3,3,3,3,1,3,3,3,3,3,6,6,6,6,6,6,6,38,6,6,11,1,4,2,9.14928,3.16586,3.47442,3.98972,8.37774,12.02841,6.2584,12.45354,19.88009,21.22254,6,1,2,3,5,7,4,8,9,10,West,Female,White,4-year college/bachelor's degree,Other,More than a month ago,Suburban,3,California
133,1051,1,2,5,3,6,4,3,4,2,1,2,2,3,2,3,4,3,2,4,3,3,2,38,6,4,7,4,3,2,13.13372,5.44446,2.20705,5.77926,8.26644,7.71834,18.74724,12.11482,7.33388,19.25479,8,2,1,3,6,5,9,7,4,10,West,Female,Mixed,"Some college, no degree",Other,More than a month ago,Suburban,3,California
175,217,1,2,10,4,1,2,3,4,5,5,1,1,1,1,2,2,4,3,3,5,4,3,38,2,4,3,5,3,2,9.29964,6.45435,2.07043,16.71857,3.46329,7.45514,5.35984,7.14931,24.73103,17.29839,7,4,1,8,2,6,3,5,10,9,South,Female,Other,"Some college, no degree",Married,Within the last month,Urban,8,Florida
255,789,1,1,11,4,5,5,#NULL!,5,4,6,1,5,#NULL!,6,#NULL!,6,5,5,5,5,5,5,38,3,3,13,1,2,2,9.21484,16.5381,0.75629,10.38125,9.60558,1.73971,8.94635,9.5611,14.1073,19.14949,4,9,1,7,6,2,3,5,8,10,South,Female,White,High school graduate,Divorced,Can't remember,Suburban,8,Georgia
263,624,1,1,13,3,6,3,3,3,4,6,3,3,3,3,3,3,3,3,3,3,3,3,38,2,6,1,1,2,2,6.67186,9.88099,1.89355,15.5606,12.67234,7.165,9.39744,15.76516,9.3029,11.69016,2,6,1,9,8,3,5,10,4,7,West,Female,White,4-year college/bachelor's degree,Married,Within the last week,Urban,7,Idaho
366,419,1,2,20,1,3,3,#NULL!,3,3,2,1,3,#NULL!,3,#NULL!,6,6,6,6,6,6,6,38,3,6,11,1,1,2,19.28641,19.94432,5.48599,21.78196,7.42285,3.32352,1.63827,2.97907,12.15683,5.98078,8,9,4,10,6,3,1,2,7,5,Northeast,Female,White,4-year college/bachelor's degree,Divorced,Never,Urban,4,Maine
383,92,1,1,22,1,1,1,#NULL!,5,5,6,1,1,2,1,2,5,5,4,4,4,5,5,38,2,7,3,2,2,2,19.08396,5.79322,3.04964,8.40823,15.07446,2.08411,5.25339,9.30494,15.53192,16.41614,10,4,2,5,7,1,3,6,8,9,Northeast,Female,African American,"Some postgraduate work, no degree",Married,Within the last month,Suburban,4,Massachusetts
428,269,1,2,25,4,1,1,2,5,5,2,1,1,1,1,1,5,5,5,5,5,5,5,38,1,4,1,2,1,2,7.05509,9.48022,4.9234,11.23838,7.37418,13.50188,13.96077,15.12975,9.71795,7.6184,2,5,1,7,3,8,9,10,6,4,South,Female,African American,"Some college, no degree",Single,Yesterday,Suburban,8,Mississippi
530,529,1,2,33,1,4,2,2,4,3,2,1,1,4,3,1,1,4,6,1,3,4,2,38,3,4,9,4,2,4,12.11551,8.83461,12.87807,9.18894,7.75725,6.31039,7.68869,2.76107,15.59771,16.86776,7,5,8,6,4,2,3,1,9,10,Northeast,Trans,Mixed,"Some college, no degree",Divorced,Within the last week,Suburban,5,New York
531,550,1,2,33,1,2,3,3,3,2,6,2,3,3,2,2,3,3,3,2,2,2,3,38,2,6,11,2,7,1,13.50134,10.09387,15.8666,8.52818,13.79771,12.60485,4.71258,10.86493,3.95713,6.07282,8,5,10,4,9,7,2,6,1,3,Northeast,Male,African American,4-year college/bachelor's degree,Married,2 days ago,Urban,5,New York
549,1048,1,1,33,1,5,5,1,2,2,1,3,5,5,5,1,1,1,1,2,2,1,1,38,2,3,11,#NULL!,3,2,12.0875,14.73057,6.13317,18.64862,10.064,7.13778,11.81878,7.02671,6.04315,6.30972,8,9,2,10,6,5,7,4,1,3,Northeast,Female,NA,High school graduate,Married,2 days ago,Urban,5,New York
560,555,1,1,34,4,1,1,2,5,5,3,1,1,1,1,2,5,5,5,5,5,5,5,38,4,3,1,2,1,1,9.60521,10.55864,5.82037,13.3335,14.45504,7.62999,9.11837,11.30808,4.15017,14.02061,5,6,2,8,10,3,4,7,1,9,South,Male,African American,High school graduate,Separated,Today,Suburban,8,North Carolina
727,701,1,1,44,4,6,3,#NULL!,5,2,1,2,1,#NULL!,2,#NULL!,4,4,3,1,2,1,1,38,1,8,11,1,1,2,5.10653,7.41906,0.58075,4.36339,7.94998,16.82631,12.86025,24.83264,7.12236,12.93873,3,5,1,2,6,9,7,10,4,8,South,Female,White,2 or 3 years postgraduate work/master's degree,Single,Never,Suburban,8,Texas
739,879,1,1,44,4,4,3,2,4,3,4,2,3,2,2,1,3,3,2,3,1,3,2,38,1,8,8,1,4,1,13.90215,10.54633,10.55959,10.46934,10.29042,1.43851,13.10071,13.5381,4.46469,11.69017,10,5,6,4,3,1,8,9,2,7,South,Male,White,2 or 3 years postgraduate work/master's degree,Single,Within the last week,Urban,8,Texas
31,626,1,1,3,3,3,3,3,4,3,1,3,3,3,3,3,3,2,2,3,3,3,3,37,2,4,2,1,3,2,10.65814,6.89375,15.17835,6.58839,4.81285,3.4597,12.79866,12.68855,13.97535,12.94626,5,4,10,3,2,1,7,6,9,8,West,Female,White,"Some college, no degree",Married,Yesterday,Suburban,7,Arizona
185,286,1,1,10,4,3,3,3,3,3,1,2,3,3,3,1,3,3,3,3,3,3,3,37,1,4,3,2,2,1,6.95846,6.06884,5.41232,4.46557,13.14913,9.7834,6.81523,14.40902,19.43588,13.50215,5,3,2,1,7,6,4,9,10,8,South,Male,African American,"Some college, no degree",Single,Within the last week,Suburban,8,Florida
260,398,1,2,12,3,5,5,#NULL!,1,1,1,3,3,#NULL!,3,#NULL!,3,1,1,1,1,1,1,37,2,9,13,4,2,2,5.09267,7.94853,5.4264,4.6418,6.83654,22.56137,4.43974,21.27885,3.88819,17.88591,4,7,5,3,6,10,2,9,1,8,West,Female,Mixed,Doctoral/law degree,Married,Never,Urban,7,Hawaii
270,79,1,1,14,2,1,1,2,5,2,6,3,2,2,1,2,5,6,4,4,3,3,3,37,2,9,5,1,8,1,10.06549,12.82526,0.74894,19.52271,7.65541,4.95704,1.61157,5.5151,13.22596,23.87251,6,7,1,9,5,3,2,4,8,10,Midwest,Male,White,Doctoral/law degree,Married,Within the last week,Suburban,6,Illinois
295,831,1,2,14,2,1,1,2,5,4,2,#NULL!,1,1,1,2,5,5,3,5,5,5,5,37,2,5,11,1,2,2,10.19401,10.39594,14.03284,11.7817,15.25238,0.79783,6.24971,17.71433,8.57942,5.00185,5,6,8,7,9,1,3,10,4,2,Midwest,Female,White,Vocational training/2 year college,Married,Within the last month,Rural,6,Illinois
475,572,1,1,30,1,2,3,3,5,2,4,1,2,3,2,3,5,4,4,3,5,4,4,37,2,5,8,1,3,1,15.4542,16.84314,8.04518,18.51389,7.16901,2.05048,1.0827,2.40822,22.90146,5.53173,7,8,6,9,5,2,1,3,10,4,Northeast,Male,White,Vocational training/2 year college,Married,Within the last month,Suburban,4,New Hampshire
479,89,1,2,31,1,3,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,37,2,8,3,1,7,2,5.61759,14.57124,1.38795,9.01494,17.55504,3.12015,6.00005,19.8771,17.20936,5.64658,3,7,1,6,9,2,5,10,8,4,Northeast,Female,White,2 or 3 years postgraduate work/master's degree,Married,Within the last month,Suburban,5,New Jersey
591,551,1,1,36,2,2,2,2,4,4,4,2,2,1,1,2,5,5,1,5,5,4,4,37,5,9,13,2,6,1,8.73012,7.14011,7.45675,2.63504,8.16698,8.88994,20.57285,19.32125,8.52833,8.55864,7,2,3,1,4,8,10,9,5,6,Midwest,Male,African American,Doctoral/law degree,Widowed,Within the last month,Suburban,6,Ohio
701,203,1,1,44,4,3,3,1,5,1,1,1,2,2,1,3,5,4,4,2,4,4,1,37,5,6,11,3,3,2,4.45116,2.76744,0.42801,3.7982,9.4016,19.75708,5.42872,12.31942,16.14458,25.50378,4,2,1,3,6,9,5,7,8,10,South,Female,Asian,4-year college/bachelor's degree,Widowed,Within the last week,Suburban,8,Texas
730,749,1,2,44,4,6,2,1,4,3,1,2,2,2,2,3,3,3,3,3,2,2,2,37,2,5,8,3,6,2,1.94218,9.74192,1.75667,4.52404,22.77764,1.87672,10.04503,24.63946,11.46616,11.23018,3,5,1,4,9,2,6,10,8,7,South,Female,Asian,Vocational training/2 year college,Married,2 days ago,Suburban,8,Texas
761,553,1,2,47,4,2,2,2,4,3,3,1,1,1,2,2,4,4,3,3,4,3,3,37,2,6,2,2,6,1,16.09696,3.71459,0.98684,10.56848,6.86911,5.29136,13.66466,20.09455,14.45048,8.26297,9,2,1,6,4,3,7,10,8,5,South,Male,African American,4-year college/bachelor's degree,Married,Within the last month,Suburban,5,Virginia
768,1041,1,1,47,4,6,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,37,1,3,1,5,1,1,8.05131,9.97375,15.0642,6.79173,17.79095,10.67894,8.62527,4.13128,10.12426,8.7683,3,6,9,2,10,8,4,1,7,5,South,Male,Other,High school graduate,Single,Never,Urban,5,Virginia
96,568,1,1,5,3,1,1,#NULL!,5,2,6,1,1,1,1,2,3,2,3,4,5,4,1,36,2,6,1,1,4,2,7.68248,11.52518,2.40156,9.89083,5.02104,2.20274,1.5242,21.74881,17.96929,20.03387,5,7,3,6,4,2,1,10,8,9,West,Female,White,4-year college/bachelor's degree,Married,2 days ago,Suburban,3,California
134,1054,1,1,5,3,3,3,1,4,2,1,1,1,1,1,3,4,4,3,3,2,3,3,36,6,6,5,5,7,2,10.92494,6.99915,0.94196,6.51586,8.67816,6.25519,17.61477,16.90733,6.73967,18.42297,7,5,1,3,6,2,9,8,4,10,West,Female,Other,4-year college/bachelor's degree,Other,Yesterday,Suburban,3,California
147,615,1,1,6,3,2,3,#NULL!,3,4,5,2,3,#NULL!,3,#NULL!,3,3,3,3,3,3,3,36,2,8,1,1,7,2,6.61707,16.76074,10.47456,9.02181,13.63134,21.61717,4.11501,5.17944,9.14642,3.43643,4,9,7,5,8,10,2,3,6,1,West,Female,White,2 or 3 years postgraduate work/master's degree,Married,Can't remember,Suburban,7,Colorado
157,906,1,1,7,1,2,1,#NULL!,3,4,5,4,2,2,1,2,4,5,4,5,5,4,5,36,2,4,3,1,2,2,9.89579,15.12042,7.26572,14.47966,10.89611,4.41515,8.89831,15.03213,6.7727,7.22402,6,10,4,8,7,1,5,9,2,3,Northeast,Female,White,"Some college, no degree",Married,2 days ago,Urban,4,Connecticut
173,196,1,1,10,4,5,1,2,5,5,1,1,1,1,1,2,5,5,4,5,4,5,5,36,2,6,1,2,6,2,10.47403,9.08543,18.67485,6.84346,6.14204,9.94035,13.78567,9.86786,6.65187,8.53444,8,5,10,3,1,7,9,6,2,4,South,Female,African American,4-year college/bachelor's degree,Married,Today,Urban,8,Florida
238,245,1,2,11,4,1,2,2,4,4,6,1,1,2,2,2,4,4,4,4,4,4,4,36,2,6,11,1,4,1,8.7884,10.95774,8.47298,4.16883,4.07176,22.43994,9.54429,9.53052,10.93006,11.09548,4,8,3,2,1,10,6,5,7,9,South,Male,White,4-year college/bachelor's degree,Married,Within the last week,Urban,8,Georgia
452,1018,1,2,26,2,4,4,1,4,4,5,2,3,2,2,1,3,3,3,3,3,3,3,36,1,6,8,1,1,2,9.28937,14.73135,12.47231,17.9563,12.02394,11.74676,4.03311,5.33785,2.92902,9.47999,4,9,8,10,7,6,2,3,1,5,Midwest,Female,White,4-year college/bachelor's degree,Single,More than a month ago,Suburban,6,Missouri
523,387,1,2,33,1,2,3,2,5,3,5,1,1,1,1,2,5,3,6,2,4,6,6,36,1,2,11,5,1,2,21.1763,14.61063,3.17529,12.19141,16.70746,2.29246,2.48977,7.11338,15.45406,4.78924,10,7,3,6,9,1,2,5,8,4,Northeast,Female,Other,Some high school,Single,Within the last month,Urban,5,New York
577,136,1,2,36,2,3,3,1,4,3,1,2,3,3,3,3,2,2,2,3,3,3,2,36,2,4,1,1,1,1,10.47124,13.4891,17.43516,8.56275,5.88381,9.00029,5.61101,8.43869,10.82231,10.28564,7,9,10,4,2,5,1,3,8,6,Midwest,Male,White,"Some college, no degree",Married,Within the last month,Suburban,6,Ohio
587,502,1,2,36,2,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,1,3,3,2,2,1,7.54315,15.67295,7.76232,19.29117,5.6387,2.27956,7.8555,17.96676,9.45722,6.53266,4,8,5,10,2,1,6,9,7,3,Midwest,Male,African American,High school graduate,Single,Can't remember,Urban,6,Ohio
608,270,1,2,37,4,1,2,2,4,4,3,2,1,1,1,2,4,4,4,5,4,4,4,36,2,8,11,3,4,2,12.50527,4.1411,5.47743,13.02595,3.61053,11.53532,4.44319,16.72267,7.03263,21.50591,7,2,4,8,1,6,3,9,5,10,South,Female,Asian,2 or 3 years postgraduate work/master's degree,Married,Within the last week,Urban,8,Oklahoma
635,178,1,2,39,1,2,3,#NULL!,5,5,3,1,1,#NULL!,1,#NULL!,5,4,2,4,5,4,4,36,2,6,1,1,4,2,10.28639,6.63102,0.75391,18.81832,14.38036,1.58501,7.29056,15.25018,10.08672,14.91754,6,3,1,10,7,2,4,9,5,8,Northeast,Female,White,4-year college/bachelor's degree,Married,Can't remember,Rural,5,Pennsylvania
662,1049,1,2,39,1,3,3,1,4,4,6,3,3,4,4,1,2,3,1,3,3,4,1,36,2,5,13,2,4,2,9.09754,11.55196,17.87237,14.36443,1.77308,11.20879,2.63962,4.11632,18.27473,9.10116,4,7,9,8,1,6,2,3,10,5,Northeast,Female,African American,Vocational training/2 year college,Married,Within the last month,Urban,5,Pennsylvania
700,191,1,2,44,4,3,3,1,1,1,5,3,3,3,3,3,3,3,1,3,3,3,2,36,2,8,1,1,4,2,14.052,7.59211,5.71416,7.5981,6.4917,1.92212,6.99422,10.59032,20.01775,19.02752,8,5,2,6,3,1,4,7,10,9,South,Female,White,2 or 3 years postgraduate work/master's degree,Married,Within the last week,Suburban,8,Texas
37,972,1,1,3,3,1,2,1,4,4,2,2,2,2,2,2,4,4,4,4,4,4,4,35,2,6,4,1,2,1,10.43249,7.0921,7.78095,9.22159,6.58595,1.33621,8.16814,15.64834,14.15157,19.58266,7,3,4,6,2,1,5,9,8,10,West,Male,White,4-year college/bachelor's degree,Married,Within the last week,Suburban,7,Arizona
315,183,1,1,15,2,2,1,3,5,4,1,1,1,1,1,2,5,5,5,5,4,5,4,35,4,4,3,1,2,2,19.16161,11.65694,6.77901,19.87025,17.13401,1.32893,4.28739,7.59892,6.32321,5.85972,9,7,5,10,8,1,2,6,4,3,Midwest,Female,White,"Some college, no degree",Separated,Within the last month,Suburban,6,Indiana
316,262,1,2,15,2,1,1,#NULL!,5,1,2,2,1,#NULL!,1,#NULL!,5,1,2,4,5,2,1,35,2,6,1,1,3,2,20.21515,16.46223,12.98764,17.4625,4.70446,1.6205,2.40717,2.57029,16.94879,4.62129,10,7,6,9,5,1,2,3,8,4,Midwest,Female,White,4-year college/bachelor's degree,Married,Can't remember,Suburban,6,Indiana
395,780,1,1,22,1,1,1,2,5,5,1,1,1,1,2,2,4,5,5,5,5,5,5,35,2,6,1,1,2,1,9.7964,9.97478,11.05893,4.87192,10.74155,7.63817,10.60598,14.50475,14.81149,5.99602,4,5,8,1,7,3,6,9,10,2,Northeast,Male,White,4-year college/bachelor's degree,Married,Today,Urban,4,Massachusetts
436,40,1,1,26,2,3,2,1,4,4,3,2,2,2,2,1,4,4,4,4,4,4,4,35,1,5,11,2,2,1,8.89933,17.48789,8.10564,4.89492,14.67186,7.29487,10.4237,14.97428,9.8033,3.44421,5,10,4,2,8,3,7,9,6,1,Midwest,Male,African American,Vocational training/2 year college,Single,Within the last week,Urban,6,Missouri
484,275,1,1,31,1,3,3,2,4,4,4,1,1,#NULL!,2,1,4,4,4,3,4,3,3,35,1,6,9,1,4,#NULL!,13.60907,9.23981,15.71005,4.58919,10.46338,2.65003,15.39659,16.01132,8.70288,3.62768,7,5,9,3,6,1,8,10,4,2,Northeast,NA,White,4-year college/bachelor's degree,Single,Yesterday,Suburban,5,New Jersey
499,1061,1,2,31,1,4,4,#NULL!,5,5,1,3,2,#NULL!,2,#NULL!,5,4,2,5,3,4,3,35,2,6,2,1,3,2,11.33041,4.67843,6.95428,16.56907,17.77475,7.14629,5.01229,4.21141,10.63438,15.68871,7,2,4,9,10,5,3,1,6,8,Northeast,Female,White,4-year college/bachelor's degree,Married,Never,Suburban,5,New Jersey
505,1060,1,2,32,3,2,2,1,2,4,1,2,4,4,5,3,3,3,3,2,3,3,3,35,2,8,11,5,3,2,18.05974,3.83999,8.42346,7.31033,7.69257,14.23519,6.15984,8.15076,15.66122,10.4669,10,1,6,3,4,8,2,5,9,7,West,Female,Other,2 or 3 years postgraduate work/master's degree,Married,Within the last month,Urban,7,New Mexico
578,143,1,1,36,2,4,3,2,4,4,2,1,2,2,1,2,5,5,3,4,4,5,3,35,2,3,3,1,2,1,18.52223,7.57516,8.9602,8.69927,6.17418,2.67393,23.95991,10.97452,4.26679,8.19382,9,4,7,6,3,1,10,8,2,5,Midwest,Male,White,High school graduate,Married,Yesterday,Suburban,6,Ohio
584,414,1,1,36,2,6,5,#NULL!,2,2,1,2,2,#NULL!,1,#NULL!,4,4,4,4,4,4,4,35,6,2,11,1,1,2,13.31873,14.24807,13.45514,7.4058,5.80699,12.65534,4.2457,7.20645,15.54371,6.11408,7,9,8,5,2,6,1,4,10,3,Midwest,Female,White,Some high school,Other,Never,Suburban,6,Ohio
637,194,1,2,39,1,2,3,3,5,1,6,2,3,3,2,3,3,3,3,3,5,2,2,35,1,6,11,1,4,2,9.04289,6.84123,0.68862,17.94664,10.02132,2.70646,2.06717,10.32788,24.35146,16.00633,5,4,1,9,6,3,2,7,10,8,Northeast,Female,White,4-year college/bachelor's degree,Single,More than a month ago,Rural,5,Pennsylvania
703,242,1,1,44,4,1,2,1,5,4,5,1,2,1,2,2,4,5,#NULL!,3,5,4,5,35,2,8,2,1,8,1,12.04442,12.22662,2.13461,10.02497,12.9853,16.77258,3.96556,9.40198,4.81087,15.63309,6,7,1,5,8,10,2,4,3,9,South,Male,White,2 or 3 years postgraduate work/master's degree,Married,2 days ago,Urban,8,Texas
751,592,1,1,45,3,2,2,2,5,1,1,1,1,1,1,2,5,3,5,4,4,3,3,35,6,4,8,1,2,2,7.72381,1.24482,0.99513,4.66422,6.87366,19.06969,6.30291,7.36781,20.43843,25.31953,7,2,1,3,5,8,4,6,9,10,West,Female,White,"Some college, no degree",Other,Within the last week,Urban,7,Utah
784,393,1,2,49,4,2,4,1,3,3,2,1,1,1,2,1,4,4,4,4,3,4,4,35,2,3,1,1,1,2,8.70932,5.32037,14.12647,3.43638,6.31679,13.04243,10.99078,18.36462,10.13753,9.55533,4,2,9,1,3,8,7,10,6,5,South,Female,White,High school graduate,Married,2 days ago,Rural,5,West Virginia
151,1050,1,1,6,3,#NULL!,2,3,3,3,1,2,1,3,3,3,4,3,4,3,3,3,3,34,2,5,1,1,4,1,13.44199,6.51535,4.68162,10.14769,7.80223,8.76658,11.93284,14.61624,7.0887,15.00677,8,2,1,6,4,5,7,9,3,10,West,Male,White,Vocational training/2 year college,Married,Within the last month,Suburban,7,Colorado
227,1037,1,1,10,4,2,1,1,5,4,4,1,2,2,2,2,4,4,5,3,4,4,5,34,1,3,1,2,3,1,14.05375,10.64135,2.55136,9.7124,4.32946,5.65717,15.48713,11.7163,10.09568,15.75541,8,6,1,4,2,3,9,7,5,10,South,Male,African American,High school graduate,Single,2 days ago,Suburban,8,Florida
240,271,1,2,11,4,4,4,3,4,3,5,2,3,3,3,3,3,3,1,2,2,2,3,34,2,4,2,1,2,2,5.78577,9.40804,12.23171,8.99868,5.49217,5.16056,7.93095,8.83033,25.66688,10.49492,3,7,9,6,2,1,4,5,10,8,South,Female,White,"Some college, no degree",Married,Within the last month,Suburban,8,Georgia
245,311,1,2,11,4,6,3,3,3,3,5,1,3,3,3,1,3,4,3,4,4,3,4,34,2,5,3,1,2,2,11.31464,22.27847,13.9318,9.84787,5.48898,1.91966,6.84422,7.4891,19.54067,1.34459,7,10,8,6,3,2,4,5,9,1,South,Female,White,Vocational training/2 year college,Married,Within the last month,Rural,8,Georgia
